citizen,country,time,TOTAL,TOTAL_POS
NG,LV,2016Q2,0.0,0.0
NG,LV,2016Q3,0.0,0.0
NG,LV,2016Q4,0.0,0.0
NG,LV,2017Q1,0.0,0.0
NG,LV,2017Q2,0.0,0.0
NG,LV,2017Q3,0.0,0.0
NG,LV,2017Q4,0.0,0.0
NG,MT,2008Q1,5.0,0.0
NG,MT,2008Q2,65.0,0.0
NG,MT,2008Q3,90.0,0.0
NG,MT,2008Q4,45.0,0.0
NG,MT,2009Q1,20.0,0.0
NG,MT,2009Q2,85.0,0.0
NG,MT,2009Q3,135.0,0.0
NG,MT,2009Q4,35.0,0.0
NG,MT,2010Q1,30.0,0.0
NG,MT,2010Q2,0.0,0.0
NG,MT,2010Q3,0.0,0.0
NG,MT,2010Q4,0.0,0.0
NG,MT,2011Q1,0.0,0.0
NG,MT,2011Q2,5.0,0.0
NG,MT,2011Q3,105.0,0.0
NG,MT,2011Q4,130.0,5.0
NG,MT,2012Q1,5.0,5.0
NG,MT,2012Q2,0.0,0.0
NG,MT,2012Q3,0.0,0.0
NG,MT,2012Q4,40.0,0.0
NG,MT,2013Q1,15.0,0.0
NG,MT,2013Q2,5.0,0.0
NG,MT,2013Q3,10.0,5.0
NG,MT,2013Q4,30.0,0.0
NG,MT,2014Q1,35.0,0.0
NG,MT,2014Q2,10.0,0.0
NG,MT,2014Q3,25.0,0.0
NG,MT,2014Q4,5.0,5.0
NG,MT,2015Q1,10.0,0.0
NG,MT,2015Q2,5.0,0.0
NG,MT,2015Q3,15.0,5.0
NG,MT,2015Q4,5.0,0.0
NG,MT,2016Q1,10.0,0.0
NG,MT,2016Q2,5.0,0.0
NG,MT,2016Q3,5.0,0.0
NG,MT,2016Q4,5.0,0.0
NG,MT,2017Q1,15.0,5.0
NG,MT,2017Q2,5.0,0.0
NG,MT,2017Q3,5.0,0.0
NG,MT,2017Q4,,
NG,NL,2008Q1,35.0,5.0
NG,NL,2008Q2,30.0,0.0
NG,NL,2008Q3,25.0,5.0
NG,NL,2008Q4,20.0,0.0
NG,NL,2009Q1,30.0,5.0
NG,NL,2009Q2,30.0,0.0
NG,NL,2009Q3,40.0,10.0
NG,NL,2009Q4,50.0,5.0
NG,NL,2010Q1,45.0,0.0
NG,NL,2010Q2,30.0,5.0
NG,NL,2010Q3,45.0,0.0
NG,NL,2010Q4,35.0,5.0
NG,NL,2011Q1,50.0,10.0
NG,NL,2011Q2,50.0,0.0
NG,NL,2011Q3,45.0,10.0
NG,NL,2011Q4,25.0,0.0
NG,NL,2012Q1,,
NG,NL,2012Q2,,
NG,NL,2012Q3,,
NG,NL,2012Q4,,
NG,NL,2013Q1,45.0,10.0
NG,NL,2013Q2,30.0,0.0
NG,NL,2013Q3,40.0,5.0
NG,NL,2013Q4,35.0,5.0
NG,NL,2014Q1,45.0,15.0
NG,NL,2014Q2,55.0,10.0
NG,NL,2014Q3,40.0,10.0
NG,NL,2014Q4,55.0,5.0
NG,NL,2015Q1,50.0,20.0
NG,NL,2015Q2,45.0,15.0
NG,NL,2015Q3,35.0,10.0
NG,NL,2015Q4,40.0,10.0
NG,NL,2016Q1,30.0,10.0
NG,NL,2016Q2,60.0,20.0
NG,NL,2016Q3,60.0,5.0
NG,NL,2016Q4,60.0,15.0
NG,NL,2017Q1,30.0,10.0
NG,NL,2017Q2,60.0,10.0
NG,NL,2017Q3,55.0,5.0
NG,NL,2017Q4,60.0,10.0
NG,NO,2008Q1,10.0,0.0
NG,NO,2008Q2,25.0,0.0
NG,NO,2008Q3,40.0,0.0
NG,NO,2008Q4,120.0,0.0
NG,NO,2009Q1,90.0,0.0
NG,NO,2009Q2,125.0,0.0
NG,NO,2009Q3,175.0,5.0
NG,NO,2009Q4,130.0,0.0
NG,NO,2010Q1,145.0,0.0
NG,NO,2010Q2,130.0,5.0
NG,NO,2010Q3,90.0,0.0
NG,NO,2010Q4,130.0,5.0
NG,NO,2011Q1,60.0,10.0
NG,NO,2011Q2,70.0,10.0
NG,NO,2011Q3,60.0,0.0
NG,NO,2011Q4,55.0,5.0
NG,NO,2012Q1,65.0,0.0
NG,NO,2012Q2,65.0,10.0
NG,NO,2012Q3,85.0,5.0
NG,NO,2012Q4,85.0,5.0
NG,NO,2013Q1,105.0,15.0
NG,NO,2013Q2,175.0,5.0
NG,NO,2013Q3,155.0,15.0
NG,NO,2013Q4,105.0,10.0
NG,NO,2014Q1,15.0,0.0
NG,NO,2014Q2,40.0,0.0
NG,NO,2014Q3,45.0,0.0
NG,NO,2014Q4,55.0,0.0
NG,NO,2015Q1,25.0,0.0
NG,NO,2015Q2,20.0,0.0
NG,NO,2015Q3,25.0,0.0
NG,NO,2015Q4,20.0,5.0
NG,NO,2016Q1,5.0,0.0
NG,NO,2016Q2,10.0,0.0
NG,NO,2016Q3,15.0,5.0
NG,NO,2016Q4,10.0,0.0
NG,NO,2017Q1,5.0,0.0
NG,NO,2017Q2,5.0,0.0
NG,NO,2017Q3,5.0,0.0
NG,NO,2017Q4,5.0,0.0
NG,PL,2008Q1,5.0,0.0
NG,PL,2008Q2,0.0,0.0
NG,PL,2008Q3,5.0,0.0
NG,PL,2008Q4,0.0,0.0
NG,PL,2009Q1,5.0,0.0
NG,PL,2009Q2,5.0,0.0
NG,PL,2009Q3,5.0,0.0
NG,PL,2009Q4,0.0,0.0
NG,PL,2010Q1,5.0,0.0
NG,PL,2010Q2,5.0,0.0
NG,PL,2010Q3,5.0,0.0
NG,PL,2010Q4,5.0,0.0
NG,PL,2011Q1,5.0,0.0
NG,PL,2011Q2,5.0,0.0
NG,PL,2011Q3,5.0,0.0
NG,PL,2011Q4,5.0,5.0
NG,PL,2012Q1,0.0,0.0
NG,PL,2012Q2,5.0,0.0
NG,PL,2012Q3,5.0,0.0
NG,PL,2012Q4,5.0,0.0
NG,PL,2013Q1,0.0,0.0
NG,PL,2013Q2,0.0,0.0
NG,PL,2013Q3,0.0,0.0
NG,PL,2013Q4,0.0,0.0
NG,PL,2014Q1,0.0,0.0
NG,PL,2014Q2,0.0,0.0
NG,PL,2014Q3,0.0,0.0
NG,PL,2014Q4,0.0,0.0
NG,PL,2015Q1,0.0,0.0
NG,PL,2015Q2,0.0,0.0
NG,PL,2015Q3,0.0,0.0
NG,PL,2015Q4,5.0,0.0
NG,PL,2016Q1,0.0,0.0
NG,PL,2016Q2,0.0,0.0
NG,PL,2016Q3,0.0,0.0
NG,PL,2016Q4,0.0,0.0
NG,PL,2017Q1,0.0,0.0
NG,PL,2017Q2,0.0,0.0
NG,PL,2017Q3,0.0,0.0
NG,PL,2017Q4,0.0,0.0
NG,PT,2008Q1,5.0,5.0
NG,PT,2008Q2,0.0,0.0
NG,PT,2008Q3,0.0,0.0
NG,PT,2008Q4,0.0,0.0
NG,PT,2009Q1,0.0,0.0
NG,PT,2009Q2,0.0,0.0
NG,PT,2009Q3,0.0,0.0
NG,PT,2009Q4,0.0,0.0
NG,PT,2010Q1,5.0,0.0
NG,PT,2010Q2,0.0,0.0
NG,PT,2010Q3,0.0,0.0
NG,PT,2010Q4,0.0,0.0
NG,PT,2011Q1,0.0,0.0
NG,PT,2011Q2,0.0,0.0
NG,PT,2011Q3,0.0,0.0
NG,PT,2011Q4,5.0,0.0
NG,PT,2012Q1,5.0,0.0
NG,PT,2012Q2,5.0,0.0
NG,PT,2012Q3,5.0,0.0
NG,PT,2012Q4,5.0,0.0
NG,PT,2013Q1,5.0,0.0
NG,PT,2013Q2,15.0,5.0
NG,PT,2013Q3,10.0,0.0
NG,PT,2013Q4,5.0,0.0
NG,PT,2014Q1,0.0,0.0
NG,PT,2014Q2,0.0,0.0
NG,PT,2014Q3,5.0,5.0
NG,PT,2014Q4,0.0,0.0
NG,PT,2015Q1,0.0,0.0
NG,PT,2015Q2,0.0,0.0
NG,PT,2015Q3,0.0,0.0
NG,PT,2015Q4,0.0,0.0
NG,PT,2016Q1,0.0,0.0
NG,PT,2016Q2,5.0,0.0
NG,PT,2016Q3,0.0,0.0
NG,PT,2016Q4,0.0,0.0
NG,PT,2017Q1,0.0,0.0
NG,PT,2017Q2,0.0,0.0
NG,PT,2017Q3,0.0,0.0
NG,PT,2017Q4,,
NG,RO,2008Q1,0.0,0.0
NG,RO,2008Q2,0.0,0.0
NG,RO,2008Q3,0.0,0.0
NG,RO,2008Q4,0.0,0.0
NG,RO,2009Q1,0.0,0.0
NG,RO,2009Q2,0.0,0.0
NG,RO,2009Q3,0.0,0.0
NG,RO,2009Q4,0.0,0.0
NG,RO,2010Q1,0.0,0.0
NG,RO,2010Q2,0.0,0.0
NG,RO,2010Q3,0.0,0.0
NG,RO,2010Q4,5.0,0.0
NG,RO,2011Q1,0.0,0.0
NG,RO,2011Q2,0.0,0.0
NG,RO,2011Q3,0.0,0.0
NG,RO,2011Q4,0.0,0.0
NG,RO,2012Q1,0.0,0.0
NG,RO,2012Q2,5.0,0.0
NG,RO,2012Q3,5.0,0.0
NG,RO,2012Q4,5.0,0.0
NG,RO,2013Q1,5.0,0.0
NG,RO,2013Q2,0.0,0.0
NG,RO,2013Q3,0.0,0.0
NG,RO,2013Q4,5.0,0.0
NG,RO,2014Q1,0.0,0.0
NG,RO,2014Q2,0.0,0.0
NG,RO,2014Q3,10.0,0.0
NG,RO,2014Q4,5.0,0.0
NG,RO,2015Q1,5.0,0.0
NG,RO,2015Q2,0.0,0.0
NG,RO,2015Q3,5.0,0.0
NG,RO,2015Q4,0.0,0.0
NG,RO,2016Q1,0.0,0.0
NG,RO,2016Q2,0.0,0.0
NG,RO,2016Q3,0.0,0.0
NG,RO,2016Q4,0.0,0.0
NG,RO,2017Q1,5.0,0.0
NG,RO,2017Q2,0.0,0.0
NG,RO,2017Q3,0.0,0.0
NG,RO,2017Q4,,
NG,SE,2008Q1,30.0,5.0
NG,SE,2008Q2,40.0,5.0
NG,SE,2008Q3,25.0,0.0
NG,SE,2008Q4,40.0,5.0
NG,SE,2009Q1,35.0,0.0
NG,SE,2009Q2,60.0,5.0
NG,SE,2009Q3,65.0,0.0
NG,SE,2009Q4,100.0,5.0
NG,SE,2010Q1,55.0,5.0
NG,SE,2010Q2,80.0,5.0
NG,SE,2010Q3,55.0,5.0
NG,SE,2010Q4,70.0,0.0
NG,SE,2011Q1,40.0,5.0
NG,SE,2011Q2,55.0,15.0
NG,SE,2011Q3,70.0,5.0
NG,SE,2011Q4,80.0,5.0
NG,SE,2012Q1,55.0,5.0
NG,SE,2012Q2,75.0,15.0
NG,SE,2012Q3,50.0,5.0
NG,SE,2012Q4,50.0,10.0
NG,SE,2013Q1,50.0,10.0
NG,SE,2013Q2,100.0,20.0
NG,SE,2013Q3,65.0,15.0
NG,SE,2013Q4,80.0,25.0
NG,SE,2014Q1,40.0,15.0
NG,SE,2014Q2,85.0,25.0
NG,SE,2014Q3,35.0,10.0
NG,SE,2014Q4,75.0,30.0
NG,SE,2015Q1,30.0,10.0
NG,SE,2015Q2,30.0,10.0
NG,SE,2015Q3,20.0,10.0
NG,SE,2015Q4,45.0,15.0
NG,SE,2016Q1,85.0,15.0
NG,SE,2016Q2,110.0,25.0
NG,SE,2016Q3,80.0,15.0
NG,SE,2016Q4,80.0,10.0
NG,SE,2017Q1,50.0,5.0
NG,SE,2017Q2,60.0,15.0
NG,SE,2017Q3,50.0,5.0
NG,SE,2017Q4,50.0,5.0
NG,SI,2008Q1,0.0,0.0
NG,SI,2008Q2,0.0,0.0
NG,SI,2008Q3,0.0,0.0
NG,SI,2008Q4,5.0,0.0
NG,SI,2009Q1,0.0,0.0
NG,SI,2009Q2,0.0,0.0
NG,SI,2009Q3,0.0,0.0
NG,SI,2009Q4,0.0,0.0
NG,SI,2010Q1,0.0,0.0
NG,SI,2010Q2,0.0,0.0
NG,SI,2010Q3,5.0,0.0
NG,SI,2010Q4,0.0,0.0
NG,SI,2011Q1,5.0,0.0
NG,SI,2011Q2,5.0,0.0
NG,SI,2011Q3,0.0,0.0
NG,SI,2011Q4,5.0,0.0
NG,SI,2012Q1,0.0,0.0
NG,SI,2012Q2,0.0,0.0
NG,SI,2012Q3,0.0,0.0
NG,SI,2012Q4,0.0,0.0
NG,SI,2013Q1,0.0,0.0
NG,SI,2013Q2,5.0,0.0
NG,SI,2013Q3,0.0,0.0
NG,SI,2013Q4,0.0,0.0
NG,SI,2014Q1,0.0,0.0
NG,SI,2014Q2,0.0,0.0
NG,SI,2014Q3,0.0,0.0
NG,SI,2014Q4,5.0,0.0
NG,SI,2015Q1,0.0,0.0
NG,SI,2015Q2,0.0,0.0
NG,SI,2015Q3,0.0,0.0
NG,SI,2015Q4,0.0,0.0
NG,SI,2016Q1,5.0,0.0
NG,SI,2016Q2,0.0,0.0
NG,SI,2016Q3,0.0,0.0
NG,SI,2016Q4,0.0,0.0
NG,SI,2017Q1,0.0,0.0
NG,SI,2017Q2,0.0,0.0
NG,SI,2017Q3,0.0,0.0
NG,SI,2017Q4,0.0,0.0
NG,SK,2008Q1,0.0,0.0
NG,SK,2008Q2,0.0,0.0
NG,SK,2008Q3,0.0,0.0
NG,SK,2008Q4,0.0,0.0
NG,SK,2009Q1,0.0,0.0
NG,SK,2009Q2,0.0,0.0
NG,SK,2009Q3,0.0,0.0
NG,SK,2009Q4,0.0,0.0
NG,SK,2010Q1,0.0,0.0
NG,SK,2010Q2,0.0,0.0
NG,SK,2010Q3,0.0,0.0
NG,SK,2010Q4,0.0,0.0
NG,SK,2011Q1,0.0,0.0
NG,SK,2011Q2,0.0,0.0
NG,SK,2011Q3,0.0,0.0
NG,SK,2011Q4,0.0,0.0
NG,SK,2012Q1,0.0,0.0
NG,SK,2012Q2,0.0,0.0
NG,SK,2012Q3,0.0,0.0
NG,SK,2012Q4,0.0,0.0
NG,SK,2013Q1,0.0,0.0
NG,SK,2013Q2,0.0,0.0
NG,SK,2013Q3,0.0,0.0
NG,SK,2013Q4,0.0,0.0
NG,SK,2014Q1,0.0,0.0
NG,SK,2014Q2,0.0,0.0
NG,SK,2014Q3,0.0,0.0
NG,SK,2014Q4,0.0,0.0
NG,SK,2015Q1,0.0,0.0
NG,SK,2015Q2,0.0,0.0
NG,SK,2015Q3,0.0,0.0
NG,SK,2015Q4,0.0,0.0
NG,SK,2016Q1,0.0,0.0
NG,SK,2016Q2,0.0,0.0
NG,SK,2016Q3,0.0,0.0
NG,SK,2016Q4,0.0,0.0
NG,SK,2017Q1,0.0,0.0
NG,SK,2017Q2,0.0,0.0
NG,SK,2017Q3,0.0,0.0
NG,SK,2017Q4,,
NG,TOTAL,2008Q1,,
NG,TOTAL,2008Q2,,
NG,TOTAL,2008Q3,,
NG,TOTAL,2008Q4,,
NG,TOTAL,2009Q1,,
NG,TOTAL,2009Q2,,
NG,TOTAL,2009Q3,,
NG,TOTAL,2009Q4,,
NG,TOTAL,2010Q1,,
NG,TOTAL,2010Q2,,
NG,TOTAL,2010Q3,,
NG,TOTAL,2010Q4,,
NG,TOTAL,2011Q1,2065.0,160.0
NG,TOTAL,2011Q2,2085.0,175.0
NG,TOTAL,2011Q3,2750.0,185.0
NG,TOTAL,2011Q4,3055.0,365.0
NG,TOTAL,2012Q1,2405.0,455.0
NG,TOTAL,2012Q2,2475.0,555.0
NG,TOTAL,2012Q3,2300.0,410.0
NG,TOTAL,2012Q4,6440.0,4060.0
NG,TOTAL,2013Q1,2855.0,705.0
NG,TOTAL,2013Q2,2815.0,320.0
NG,TOTAL,2013Q3,2580.0,390.0
NG,TOTAL,2013Q4,2410.0,400.0
NG,TOTAL,2014Q1,2375.0,675.0
NG,TOTAL,2014Q2,2450.0,605.0
NG,TOTAL,2014Q3,2850.0,800.0
NG,TOTAL,2014Q4,3085.0,810.0
NG,TOTAL,2015Q1,3305.0,865.0
NG,TOTAL,2015Q2,3675.0,1005.0
NG,TOTAL,2015Q3,5130.0,1165.0
NG,TOTAL,2015Q4,6765.0,1445.0
NG,TOTAL,2016Q1,6260.0,1235.0
NG,TOTAL,2016Q2,6940.0,1420.0
NG,TOTAL,2016Q3,6125.0,1220.0
NG,TOTAL,2016Q4,7680.0,1830.0
NG,TOTAL,2017Q1,8825.0,1905.0
NG,TOTAL,2017Q2,13430.0,2890.0
NG,TOTAL,2017Q3,9200.0,2100.0
NG,TOTAL,2017Q4,,
NG,UK,2008Q1,195.0,10.0
NG,UK,2008Q2,190.0,15.0
NG,UK,2008Q3,250.0,15.0
NG,UK,2008Q4,170.0,15.0
NG,UK,2009Q1,180.0,15.0
NG,UK,2009Q2,170.0,10.0
NG,UK,2009Q3,190.0,15.0
NG,UK,2009Q4,275.0,20.0
NG,UK,2010Q1,250.0,10.0
NG,UK,2010Q2,285.0,15.0
NG,UK,2010Q3,315.0,20.0
NG,UK,2010Q4,305.0,25.0
NG,UK,2011Q1,325.0,35.0
NG,UK,2011Q2,250.0,35.0
NG,UK,2011Q3,235.0,35.0
NG,UK,2011Q4,185.0,35.0
NG,UK,2012Q1,240.0,25.0
NG,UK,2012Q2,285.0,55.0
NG,UK,2012Q3,310.0,65.0
NG,UK,2012Q4,285.0,25.0
NG,UK,2013Q1,310.0,35.0
NG,UK,2013Q2,310.0,40.0
NG,UK,2013Q3,335.0,50.0
NG,UK,2013Q4,190.0,40.0
NG,UK,2014Q1,155.0,30.0
NG,UK,2014Q2,245.0,65.0
NG,UK,2014Q3,520.0,95.0
NG,UK,2014Q4,400.0,65.0
NG,UK,2015Q1,605.0,70.0
NG,UK,2015Q2,345.0,50.0
NG,UK,2015Q3,390.0,75.0
NG,UK,2015Q4,420.0,60.0
NG,UK,2016Q1,285.0,40.0
NG,UK,2016Q2,260.0,35.0
NG,UK,2016Q3,340.0,30.0
NG,UK,2016Q4,380.0,35.0
NG,UK,2017Q1,290.0,20.0
NG,UK,2017Q2,315.0,40.0
NG,UK,2017Q3,340.0,45.0
NG,UK,2017Q4,,
PK,AT,2008Q1,15.0,0.0
PK,AT,2008Q2,10.0,0.0
PK,AT,2008Q3,15.0,0.0
PK,AT,2008Q4,20.0,5.0
PK,AT,2009Q1,35.0,0.0
PK,AT,2009Q2,30.0,0.0
PK,AT,2009Q3,30.0,0.0
PK,AT,2009Q4,30.0,0.0
PK,AT,2010Q1,60.0,0.0
PK,AT,2010Q2,60.0,0.0
PK,AT,2010Q3,95.0,0.0
PK,AT,2010Q4,95.0,0.0
PK,AT,2011Q1,80.0,5.0
PK,AT,2011Q2,115.0,0.0
PK,AT,2011Q3,275.0,0.0
PK,AT,2011Q4,320.0,5.0
PK,AT,2012Q1,195.0,5.0
PK,AT,2012Q2,245.0,5.0
PK,AT,2012Q3,605.0,5.0
PK,AT,2012Q4,620.0,5.0
PK,AT,2013Q1,310.0,5.0
PK,AT,2013Q2,345.0,10.0
PK,AT,2013Q3,335.0,10.0
PK,AT,2013Q4,140.0,10.0
PK,AT,2014Q1,10.0,0.0
PK,AT,2014Q2,45.0,15.0
PK,AT,2014Q3,50.0,5.0
PK,AT,2014Q4,55.0,15.0
PK,AT,2015Q1,65.0,15.0
PK,AT,2015Q2,105.0,10.0
PK,AT,2015Q3,65.0,5.0
PK,AT,2015Q4,75.0,5.0
PK,AT,2016Q1,160.0,10.0
PK,AT,2016Q2,175.0,15.0
PK,AT,2016Q3,220.0,5.0
PK,AT,2016Q4,295.0,5.0
PK,AT,2017Q1,340.0,5.0
PK,AT,2017Q2,220.0,10.0
PK,AT,2017Q3,400.0,5.0
PK,AT,2017Q4,470.0,30.0
PK,BE,2008Q1,40.0,0.0
PK,BE,2008Q2,40.0,0.0
PK,BE,2008Q3,30.0,5.0
PK,BE,2008Q4,30.0,0.0
PK,BE,2009Q1,35.0,0.0
PK,BE,2009Q2,50.0,0.0
PK,BE,2009Q3,45.0,0.0
PK,BE,2009Q4,50.0,0.0
PK,BE,2010Q1,55.0,0.0
PK,BE,2010Q2,45.0,0.0
PK,BE,2010Q3,20.0,0.0
PK,BE,2010Q4,25.0,0.0
PK,BE,2011Q1,25.0,0.0
PK,BE,2011Q2,50.0,5.0
PK,BE,2011Q3,50.0,0.0
PK,BE,2011Q4,75.0,0.0
PK,BE,2012Q1,80.0,5.0
PK,BE,2012Q2,105.0,5.0
PK,BE,2012Q3,150.0,15.0
PK,BE,2012Q4,100.0,5.0
PK,BE,2013Q1,225.0,10.0
PK,BE,2013Q2,275.0,10.0
PK,BE,2013Q3,185.0,10.0
PK,BE,2013Q4,220.0,20.0
PK,BE,2014Q1,185.0,20.0
PK,BE,2014Q2,150.0,25.0
PK,BE,2014Q3,95.0,10.0
PK,BE,2014Q4,130.0,20.0
PK,BE,2015Q1,115.0,10.0
PK,BE,2015Q2,75.0,15.0
PK,BE,2015Q3,75.0,20.0
PK,BE,2015Q4,125.0,30.0
PK,BE,2016Q1,80.0,20.0
PK,BE,2016Q2,95.0,5.0
PK,BE,2016Q3,80.0,10.0
PK,BE,2016Q4,85.0,20.0
PK,BE,2017Q1,70.0,15.0
PK,BE,2017Q2,75.0,25.0
PK,BE,2017Q3,60.0,10.0
PK,BE,2017Q4,,
PK,BG,2008Q1,0.0,0.0
PK,BG,2008Q2,0.0,0.0
PK,BG,2008Q3,0.0,0.0
PK,BG,2008Q4,0.0,0.0
PK,BG,2009Q1,0.0,0.0
PK,BG,2009Q2,0.0,0.0
PK,BG,2009Q3,0.0,0.0
PK,BG,2009Q4,0.0,0.0
PK,BG,2010Q1,0.0,0.0
PK,BG,2010Q2,0.0,0.0
PK,BG,2010Q3,0.0,0.0
PK,BG,2010Q4,0.0,0.0
PK,BG,2011Q1,0.0,0.0
PK,BG,2011Q2,0.0,0.0
PK,BG,2011Q3,5.0,0.0
PK,BG,2011Q4,10.0,0.0
PK,BG,2012Q1,5.0,0.0
PK,BG,2012Q2,5.0,0.0
PK,BG,2012Q3,5.0,0.0
PK,BG,2012Q4,5.0,0.0
PK,BG,2013Q1,5.0,0.0
PK,BG,2013Q2,5.0,0.0
PK,BG,2013Q3,0.0,0.0
PK,BG,2013Q4,0.0,0.0
PK,BG,2014Q1,0.0,0.0
PK,BG,2014Q2,0.0,0.0
PK,BG,2014Q3,5.0,0.0
PK,BG,2014Q4,5.0,0.0
PK,BG,2015Q1,5.0,0.0
PK,BG,2015Q2,5.0,0.0
PK,BG,2015Q3,20.0,0.0
PK,BG,2015Q4,5.0,0.0
PK,BG,2016Q1,5.0,0.0
PK,BG,2016Q2,10.0,0.0
PK,BG,2016Q3,190.0,0.0
PK,BG,2016Q4,195.0,0.0
PK,BG,2017Q1,115.0,0.0
PK,BG,2017Q2,120.0,5.0
PK,BG,2017Q3,35.0,0.0
PK,BG,2017Q4,15.0,0.0
PK,CH,2008Q1,5.0,0.0
PK,CH,2008Q2,15.0,10.0
PK,CH,2008Q3,10.0,10.0
PK,CH,2008Q4,5.0,0.0
PK,CH,2009Q1,5.0,5.0
PK,CH,2009Q2,5.0,5.0
PK,CH,2009Q3,10.0,5.0
PK,CH,2009Q4,0.0,0.0
PK,CH,2010Q1,15.0,0.0
PK,CH,2010Q2,15.0,5.0
PK,CH,2010Q3,5.0,0.0
PK,CH,2010Q4,5.0,0.0
PK,CH,2011Q1,15.0,0.0
PK,CH,2011Q2,15.0,0.0
PK,CH,2011Q3,10.0,0.0
PK,CH,2011Q4,10.0,0.0
PK,CH,2012Q1,15.0,5.0
PK,CH,2012Q2,15.0,0.0
PK,CH,2012Q3,10.0,0.0
PK,CH,2012Q4,20.0,0.0
PK,CH,2013Q1,25.0,0.0
PK,CH,2013Q2,30.0,0.0
PK,CH,2013Q3,45.0,5.0
PK,CH,2013Q4,30.0,5.0
PK,CH,2014Q1,35.0,5.0
PK,CH,2014Q2,15.0,5.0
PK,CH,2014Q3,15.0,5.0
PK,CH,2014Q4,25.0,5.0
PK,CH,2015Q1,25.0,5.0
PK,CH,2015Q2,10.0,0.0
PK,CH,2015Q3,15.0,5.0
PK,CH,2015Q4,30.0,5.0
PK,CH,2016Q1,30.0,10.0
PK,CH,2016Q2,20.0,0.0
PK,CH,2016Q3,20.0,15.0
PK,CH,2016Q4,15.0,5.0
PK,CH,2017Q1,15.0,10.0
PK,CH,2017Q2,10.0,10.0
PK,CH,2017Q3,15.0,10.0
PK,CH,2017Q4,,
PK,CY,2008Q1,0.0,0.0
PK,CY,2008Q2,0.0,0.0
PK,CY,2008Q3,0.0,0.0
PK,CY,2008Q4,0.0,0.0
PK,CY,2009Q1,70.0,0.0
PK,CY,2009Q2,120.0,0.0
PK,CY,2009Q3,20.0,0.0
PK,CY,2009Q4,20.0,0.0
PK,CY,2010Q1,30.0,0.0
PK,CY,2010Q2,35.0,0.0
PK,CY,2010Q3,15.0,0.0
PK,CY,2010Q4,20.0,0.0
PK,CY,2011Q1,30.0,0.0
PK,CY,2011Q2,45.0,0.0
PK,CY,2011Q3,50.0,0.0
PK,CY,2011Q4,25.0,0.0
PK,CY,2012Q1,0.0,0.0
PK,CY,2012Q2,0.0,0.0
PK,CY,2012Q3,25.0,0.0
PK,CY,2012Q4,20.0,0.0
PK,CY,2013Q1,5.0,0.0
PK,CY,2013Q2,5.0,0.0
PK,CY,2013Q3,5.0,0.0
PK,CY,2013Q4,5.0,0.0
PK,CY,2014Q1,10.0,0.0
PK,CY,2014Q2,10.0,0.0
PK,CY,2014Q3,5.0,0.0
PK,CY,2014Q4,5.0,0.0
PK,CY,2015Q1,15.0,0.0
PK,CY,2015Q2,20.0,0.0
PK,CY,2015Q3,10.0,0.0
PK,CY,2015Q4,15.0,0.0
PK,CY,2016Q1,15.0,0.0
PK,CY,2016Q2,30.0,0.0
PK,CY,2016Q3,40.0,0.0
PK,CY,2016Q4,40.0,0.0
PK,CY,2017Q1,45.0,0.0
PK,CY,2017Q2,45.0,0.0
PK,CY,2017Q3,35.0,0.0
PK,CY,2017Q4,,
PK,CZ,2008Q1,5.0,0.0
PK,CZ,2008Q2,0.0,0.0
PK,CZ,2008Q3,5.0,5.0
PK,CZ,2008Q4,0.0,0.0
PK,CZ,2009Q1,0.0,0.0
PK,CZ,2009Q2,0.0,0.0
PK,CZ,2009Q3,0.0,0.0
PK,CZ,2009Q4,0.0,0.0
PK,CZ,2010Q1,0.0,0.0
PK,CZ,2010Q2,0.0,0.0
PK,CZ,2010Q3,0.0,0.0
PK,CZ,2010Q4,0.0,0.0
PK,CZ,2011Q1,0.0,0.0
PK,CZ,2011Q2,0.0,0.0
PK,CZ,2011Q3,5.0,0.0
PK,CZ,2011Q4,0.0,0.0
PK,CZ,2012Q1,0.0,0.0
PK,CZ,2012Q2,0.0,0.0
PK,CZ,2012Q3,5.0,5.0
PK,CZ,2012Q4,5.0,0.0
PK,CZ,2013Q1,0.0,0.0
PK,CZ,2013Q2,0.0,0.0
PK,CZ,2013Q3,5.0,0.0
PK,CZ,2013Q4,0.0,0.0
PK,CZ,2014Q1,0.0,0.0
PK,CZ,2014Q2,0.0,0.0
PK,CZ,2014Q3,0.0,0.0
PK,CZ,2014Q4,0.0,0.0
PK,CZ,2015Q1,0.0,0.0
PK,CZ,2015Q2,0.0,0.0
PK,CZ,2015Q3,0.0,0.0
PK,CZ,2015Q4,0.0,0.0
PK,CZ,2016Q1,0.0,0.0
PK,CZ,2016Q2,0.0,0.0
PK,CZ,2016Q3,0.0,0.0
PK,CZ,2016Q4,0.0,0.0
PK,CZ,2017Q1,0.0,0.0
PK,CZ,2017Q2,0.0,0.0
PK,CZ,2017Q3,0.0,0.0
PK,CZ,2017Q4,,
PK,DE,2008Q1,70.0,5.0
PK,DE,2008Q2,45.0,5.0
PK,DE,2008Q3,70.0,0.0
PK,DE,2008Q4,50.0,5.0
PK,DE,2009Q1,100.0,15.0
PK,DE,2009Q2,65.0,10.0
PK,DE,2009Q3,70.0,10.0
PK,DE,2009Q4,75.0,15.0
PK,DE,2010Q1,145.0,10.0
